time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/entropy_loss,train/learning_rate,train/loss,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,,250000,,,,349.7600331783295,-1.3393012695014477,0.00025,88.61170959472656,0.7730706,-0.0012748631022986956,0.2,0.0,1220,0.00045748742,2725.2,290.49761962890625
123,256,251904,980,1589.52,881.6743774414062,,,,,,,,,,,,
124,258,253952,981,1594.85,859.57275390625,150.96525591015816,-1.340780784189701,0.00025,26.416824340820312,0.6916982,-0.0022144061149447225,0.2,0.032421875,1230,0.003861489,,
125,260,256000,981,1583.0,864.658935546875,87.4700806170702,-1.360771718621254,0.00025,14.80213451385498,0.562546,-0.0016375230836274568,0.2,0.001513671875,1240,0.003658717,,
126,262,258048,982,1606.89,870.8712768554688,388.0246745586395,-1.3427106238901616,0.00025,96.8354721069336,0.8000254,-0.000720634612662252,0.2,0.0,1250,0.0008606454,,
127,264,260096,983,1587.37,828.31982421875,228.91244517564775,-1.3479117192327976,0.00025,74.880615234375,0.7312435,-0.004169612279656576,0.2,0.031005859375,1260,0.0076997885,,
128,266,262144,983,1587.37,828.31982421875,309.4143585085869,-1.368770967423916,0.00025,57.82080078125,0.5906902,-0.004634889194130664,0.2,0.013330078125,1270,0.005309197,,
129,268,264192,984,1607.33,814.3760375976562,136.93596531152724,-1.363767384365201,0.00025,50.09923553466797,0.68719876,-0.01571129195654066,0.2,0.155712890625,1280,0.010129382,,
130,270,266240,984,1631.84,810.9503784179688,243.5945770740509,-1.36982378102839,0.00025,46.40373229980469,0.69668293,-0.0017178519898152444,0.2,0.0,1290,0.0013916448,,
131,272,268288,985,1607.99,813.186279296875,63.517214354872706,-1.3604234799742698,0.00025,7.739821434020996,0.94744086,-0.011264708130329381,0.2,0.1814453125,1300,0.014072967,,
132,274,270336,985,1622.82,811.1001586914062,136.08596667647362,-1.3620399553328753,0.00025,15.231322288513184,0.5092008,-0.0029702046886086464,0.2,0.01240234375,1310,0.0049357046,,
133,276,272384,986,1620.02,814.4536743164062,92.7862309485674,-1.3535414848476648,0.00025,15.949594497680664,0.57724905,-0.003276309490320273,0.2,0.00029296875,1320,0.0025466734,,
134,278,274432,986,1643.17,805.2589111328125,90.73804675638675,-1.3607339527457953,0.00025,28.671939849853516,0.6639861,-0.005325959609035635,0.2,0.026904296875,1330,0.005005305,,
,,275000,,,,46.586787533760074,-1.3608028970658779,0.00025,7.496191501617432,0.7099613,-0.0028493992205767425,0.2,0.024951171875,1340,0.0048668133,2304.5,350.2552490234375
135,285,276480,970,1643.17,805.2589111328125,,,,,,,,,,,,
136,287,278528,970,1661.23,805.71337890625,49.52058722376823,-1.3288491800427438,0.00025,15.287849426269531,-0.1650089,-0.01428553072764771,0.2,0.218359375,1350,0.013549017,,
137,288,280576,971,1661.23,800.3987426757812,44.969591522216795,-1.3336082372814417,0.00025,13.272753715515137,0.7590883,-0.021410072295111604,0.2,0.197265625,1360,0.0175144,,
138,290,282624,971,1663.11,812.1021728515625,63.90079960823059,-1.322760194912553,0.00025,9.655683517456055,0.42128742,-0.010750668549735564,0.2,0.095654296875,1370,0.011784319,,
139,292,284672,972,1663.11,812.1021728515625,324.62355678081514,-1.3061170443892478,0.00025,103.38438415527344,0.58554924,-0.0024099585905787537,0.2,0.010498046875,1380,0.0059246235,,
140,294,286720,972,1689.8,811.8858032226562,12.525258626788855,-1.371851686015725,0.00025,3.2366766929626465,-2.0092554,-0.005615043255966156,0.2,0.058447265625,1390,0.010054942,,
141,296,288768,973,1701.75,814.804443359375,138.16156574487687,-1.315790990740061,0.00025,58.21611022949219,0.68785256,-0.0012818386112485314,0.2,0.000390625,1400,0.0033344724,,
142,298,290816,975,1699.5,822.5618896484375,139.91226058602334,-1.3251750826835633,0.00025,35.10887145996094,0.2699443,-0.0016796174662886188,0.2,0.0,1410,0.0033839068,,
143,299,292864,976,1699.5,822.5618896484375,153.23125792741774,-1.324763283506036,0.00025,62.07839584350586,0.66122335,-0.004466345773835201,0.2,0.014599609375,1420,0.0039825,,
144,301,294912,978,1723.09,816.103515625,75.80983190536499,-1.3567024648189545,0.00025,15.158403396606445,0.15648085,-0.008438778069103137,0.2,0.082080078125,1430,0.01266166,,
145,303,296960,979,1720.02,790.6455688476562,28.812316372990608,-1.3548173900693654,0.00025,7.600976943969727,0.49626136,-0.013989086635410786,0.2,0.140478515625,1440,0.010314256,,
146,304,299008,980,1719.7,805.4227294921875,114.02322709560394,-1.363353655487299,0.00025,19.617332458496094,0.6517614,-0.0011772887908591656,0.2,0.0,1450,0.0010468338,,
,,300000,,,,432.0685441017151,-1.3322717547416687,0.00025,150.68576049804688,0.6772876,-0.004731376039853785,0.2,0.012841796875,1460,0.0061677457,2244.7,387.7320861816406
147,311,301056,967,1711.35,794.98583984375,,,,,,,,,,,,
148,312,303104,968,1702.68,777.5504760742188,284.99592502117156,-1.3586422018706799,0.00025,67.66327667236328,0.6884316,-0.0018104529626725707,0.2,4.8828125e-05,1470,0.0018489152,,
149,314,305152,970,1702.68,765.562255859375,84.028133893013,-1.3528234262019396,0.00025,27.741926193237305,0.63490415,-0.0040035940852249045,0.2,0.02001953125,1480,0.005723507,,
150,316,307200,971,1702.68,765.562255859375,44.24033638685942,-1.3316736072301865,0.00025,5.306027889251709,0.7401,-0.0025199521420290693,0.2,0.01533203125,1490,0.0075828885,,
151,317,309248,973,1702.68,767.4085083007812,11.857891787588596,-1.3632431406527759,0.00025,2.589170217514038,-4.073582,-0.007626387118943967,0.2,0.06767578125,1500,0.00915727,,
152,319,311296,974,1683.83,803.0697631835938,116.45767524242402,-1.3338413685560226,0.00025,20.214426040649414,0.6305711,-0.004029360887943767,0.2,0.01611328125,1510,0.007099933,,
153,321,313344,975,1684.51,816.6472778320312,442.72074780464175,-1.3251500740647315,0.00025,103.05703735351562,0.5531578,-0.0023902490975160617,0.2,0.000927734375,1520,0.0032191002,,
154,322,315392,977,1666.95,835.1210327148438,398.5201909542084,-1.3301370218396187,0.00025,100.48843383789062,0.6885193,-0.0032063323378679343,0.2,0.0068359375,1530,0.005265733,,
155,324,317440,978,1669.7,819.2898559570312,266.25409482717515,-1.3604292083531617,0.00025,67.04182434082031,0.17767316,-0.0015309090478694998,0.2,0.0,1540,0.0040220977,,
156,326,319488,979,1669.7,819.2898559570312,173.70671046972274,-1.3619501259177924,0.00025,34.74966049194336,-0.05835235,-0.003613085634424351,0.2,0.00751953125,1550,0.0073749027,,
157,327,321536,981,1693.92,819.0303955078125,220.4079014658928,-1.331598139926791,0.00025,68.37963104248047,-0.016581655,-0.008764686927315779,0.2,0.0681640625,1560,0.007995117,,
158,329,323584,982,1693.92,813.7472534179688,76.97737604677677,-1.3581166479736566,0.00025,12.752120018005371,0.6881734,-0.008034876223246102,0.2,0.095166015625,1570,0.010005091,,
,,325000,,,,39.43675651550293,-1.370656594261527,0.00025,9.323824882507324,0.2821936,-0.00665753236025921,0.2,0.06591796875,1580,0.009333169,2451.1,60.93782424926758
159,336,325632,968,1688.09,796.8295288085938,,,,,,,,,,,,
160,337,327680,970,1688.09,796.8295288085938,143.46800255775452,-1.3680354595184325,0.00025,37.04098129272461,0.7956594,-0.004111395323707257,0.2,0.016162109375,1590,0.006094101,,
161,339,329728,971,1691.26,784.3760375976562,11.809639789164066,-1.370002645626664,0.00025,1.5297613143920898,-3.1707416,-0.012104290080606006,0.2,0.1068359375,1600,0.0164103,,
162,341,331776,972,1689.36,789.6194458007812,210.76151949167252,-1.352618021517992,0.00025,77.25198364257812,0.85746086,-0.0044754073707736096,0.2,0.02099609375,1610,0.0068804277,,
163,342,333824,974,1708.86,783.9706420898438,102.4043867379427,-1.3721560016274452,0.00025,22.072481155395508,0.6768744,-0.004937544923450332,0.2,0.012451171875,1620,0.005372569,,
164,344,335872,975,1708.86,783.9706420898438,37.05803701877594,-1.355512872338295,0.00025,11.749364852905273,0.35588098,-0.006093122538004536,0.2,0.022412109375,1630,0.0061337193,,
165,345,337920,976,1701.49,754.5181274414062,7.4906024765223265,-1.3257119841873646,0.00025,1.8430263996124268,-0.85305583,-0.014363040766329504,0.2,0.164013671875,1640,0.014770776,,
166,347,339968,978,1700.42,735.7823486328125,39.99426657408476,-1.323998737707734,0.00025,9.265020370483398,-0.12915051,-0.006665058700309601,0.2,0.084814453125,1650,0.009798712,,
167,349,342016,979,1700.42,735.7823486328125,165.1213643193245,-1.3316007498651743,0.00025,28.325387954711914,0.57109845,-0.0034516770392656326,0.2,4.8828125e-05,1660,0.0036028228,,
168,350,344064,980,1703.01,707.8203125,38.52051991522312,-1.3550707161426545,0.00025,13.351581573486328,0.6637951,-0.015272559514414752,0.2,0.1783203125,1670,0.012882631,,
169,352,346112,981,1665.23,707.833984375,266.87883739471437,-1.3413473561406135,0.00025,54.40671157836914,0.73597336,-0.002136207571311388,0.2,4.8828125e-05,1680,0.0014618302,,
170,354,348160,982,1637.19,686.89697265625,362.7844817638397,-1.3031880926340818,0.00025,112.03145599365234,0.63089865,-0.0015743396172183566,0.2,4.8828125e-05,1690,0.0023038778,,
,,350000,,,,409.09618110656737,-1.3504122275859118,0.00025,68.35195922851562,0.7275262,-0.001834085863083601,0.2,0.0,1700,0.0026802355,1874.8,242.212158203125
171,359,350208,973,1637.19,686.89697265625,,,,,,,,,,,,
172,361,352256,974,1608.98,680.1456298828125,55.36605258584022,-1.3572622917592525,0.00025,27.172178268432617,0.24397701,-0.013636319623037707,0.2,0.173681640625,1710,0.012895835,,
173,363,354304,975,1589.67,659.6528930664062,146.81961493492128,-1.3699732065200805,0.00025,62.173954010009766,0.70650476,-0.0019208771154808346,0.2,4.8828125e-05,1720,0.0018553551,,
174,364,356352,977,1573.88,662.5834350585938,185.80400264263153,-1.364428262412548,0.00025,35.73540496826172,0.8034453,-0.003492258212645538,0.2,0.007421875,1730,0.005639689,,
175,366,358400,978,1573.88,657.4371948242188,200.64706267118453,-1.3621182166039945,0.00025,65.28028869628906,0.84406555,-0.0015615410360624083,0.2,0.0,1740,0.0012524503,,
176,367,360448,979,1573.88,657.4371948242188,13.163874703645707,-1.3694798253476619,0.00025,5.733323574066162,0.73042625,-0.020838048605219227,0.2,0.231640625,1750,0.012072845,,
177,369,362496,980,1584.77,642.3807983398438,51.92001050412655,-1.3546600814908742,0.00025,19.63007164001465,-1.9912043,-0.009537238827033435,0.2,0.08486328125,1760,0.012076011,,
178,371,364544,982,1584.77,643.3438110351562,85.91780403256416,-1.3454991038888693,0.00025,18.995365142822266,0.69657624,-0.009218707516265568,0.2,0.081640625,1770,0.008794984,,
179,372,366592,983,1586.04,645.994873046875,83.1319755166769,-1.3563172597438098,0.00025,66.38343048095703,0.48390043,-0.00276474454003619,0.2,0.00791015625,1780,0.0031265428,,
180,374,368640,984,1583.53,645.2108154296875,139.49683558940887,-1.351905144006014,0.00025,14.568554878234863,0.7622751,-0.003996269589697477,0.2,0.01396484375,1790,0.0057689007,,
181,376,370688,985,1578.22,645.9661865234375,137.37364206314086,-1.3554095506668091,0.00025,70.2237548828125,0.6073336,-0.004478037233639043,0.2,0.015478515625,1800,0.0066199093,,
182,377,372736,986,1578.22,645.9661865234375,367.9182939529419,-1.327787559106946,0.00025,65.858642578125,0.40917277,-0.0021431964050862007,0.2,0.00146484375,1810,0.0030196134,,
183,379,374784,987,1600.01,659.9581909179688,44.58405247926712,-1.3237015567719936,0.00025,14.7818603515625,0.29989678,-0.0042603633053659,0.2,0.026953125,1820,0.007980847,,
,,375000,,,,439.51239013671875,-1.3435026682913302,0.00025,213.28321838378906,0.6511377,-0.0014852135180262848,0.2,0.0,1830,0.0013791935,2472.3,459.622802734375
184,386,376832,975,1587.46,666.4099731445312,,,,,,,,,,,,
185,387,378880,976,1610.62,685.6578369140625,498.6440917015076,-1.3414377361536025,0.00025,184.31625366210938,0.46047527,-0.0024998728134960403,0.2,0.001025390625,1840,0.004513421,,
186,389,380928,978,1571.88,671.5907592773438,135.08022004961967,-1.3322595540434121,0.00025,41.03500747680664,0.565348,-0.004408086416515289,0.2,0.01181640625,1850,0.0048552533,,
187,391,382976,979,1571.88,681.0714721679688,492.52090444564817,-1.3572902362793684,0.00025,95.70333099365234,0.48354638,-0.003099404058593791,0.2,0.0,1860,0.0047593312,,
188,392,385024,980,1582.73,684.9566650390625,129.0118189096451,-1.3430968221276998,0.00025,27.103660583496094,0.76026785,-0.0025370070423377912,0.2,0.009521484375,1870,0.0030370308,,
189,394,387072,981,1582.73,684.9566650390625,390.6322895050049,-1.351895821467042,0.00025,159.53639221191406,0.66618574,-0.002374584957578918,0.2,0.002197265625,1880,0.0018305975,,
190,395,389120,982,1582.73,682.3233642578125,19.973080810159445,-1.3744710594415666,0.00025,1.6005961894989014,-6.440681,-0.002311071185977198,0.2,0.014599609375,1890,0.005784621,,
191,397,391168,983,1582.73,693.311279296875,132.52471811771392,-1.3608877260237933,0.00025,24.3867244720459,0.79391384,-0.00816309760994045,0.2,0.031640625,1900,0.0068398146,,
192,399,393216,985,1585.19,695.75,139.3613818883896,-1.3632909703999758,0.00025,43.678466796875,0.75777507,-0.003925133978191298,0.2,0.0009765625,1910,0.004499287,,
193,400,395264,986,1609.94,688.3599853515625,415.9779907226563,-1.3444088406860828,0.00025,109.73121643066406,0.5958845,-0.0031378599931485953,0.2,0.0140625,1920,0.0061721113,,
194,402,397312,987,1609.94,688.3599853515625,26.76553103774786,-1.3632396347820759,0.00025,2.170088529586792,0.5650148,-0.011699492541811195,0.2,0.097509765625,1930,0.0098099,,
195,404,399360,988,1616.85,683.42333984375,46.726654237508775,-1.340125934407115,0.00025,5.498511791229248,0.79927117,-0.003926927281281678,0.2,0.022216796875,1940,0.0070687756,,
,,400000,,,,480.821261882782,-1.3496507234871387,0.00025,155.07884216308594,0.62625515,-0.00338719659121125,0.2,4.8828125e-05,1950,0.0034491513,2025.1,377.0650939941406
196,409,401408,979,1626.8,674.4815063476562,,,,,,,,,,,,
197,411,403456,980,1643.82,680.0797729492188,164.0985211253166,-1.3577597074210643,0.00025,50.864383697509766,0.84824497,-0.006257407665543724,0.2,0.04794921875,1960,0.0066737644,,
198,413,405504,981,1633.59,694.7528076171875,283.96820805072787,-1.3449381913989782,0.00025,38.11066818237305,0.54212594,-0.00224445813219063,0.2,0.000732421875,1970,0.003724855,,
199,414,407552,982,1633.59,702.1182861328125,406.9521640300751,-1.355994988977909,0.00025,108.0212631225586,0.31187993,-0.0012048450618749485,0.2,0.0,1980,0.0014645779,,
200,416,409600,983,1651.64,696.2818603515625,142.67980011701584,-1.3705495592206716,0.00025,31.549612045288086,0.3385197,-0.0034647087770281358,0.2,0.00302734375,1990,0.0058075683,,
201,418,411648,984,1634.91,680.9766235351562,167.6485343515873,-1.3747033447027206,0.00025,85.46649932861328,0.009493172,-0.0027515317233337555,0.2,0.002490234375,2000,0.0017559442,,
202,419,413696,985,1640.17,660.3365478515625,245.42920718193054,-1.3669653166085483,0.00025,57.70573425292969,0.67781055,-0.002368172994465567,0.2,0.000439453125,2010,0.00272776,,
203,421,415744,986,1640.17,660.3365478515625,31.847735963761806,-1.3738299351185561,0.00025,8.362112998962402,0.6505804,-0.005082889913319377,0.2,0.00458984375,2020,0.007228733,,
204,422,417792,987,1640.17,651.3762817382812,33.87004465609789,-1.3589962370693685,0.00025,5.7098164558410645,-0.83136714,-0.006450042751384899,0.2,0.096923828125,2030,0.007629993,,
205,424,419840,988,1652.02,646.414306640625,46.94705999046564,-1.3570958774536848,0.00025,7.5207109451293945,0.28344846,-0.006358030172123108,0.2,0.06201171875,2040,0.008284381,,
206,426,421888,989,1638.04,662.7761840820312,99.89718250632286,-1.3545572675764561,0.00025,19.28331756591797,0.6133673,-0.0049729597682016905,0.2,0.02197265625,2050,0.005426282,,
207,428,423936,990,1632.95,664.7782592773438,410.9971951961517,-1.339321368560195,0.00025,67.44657897949219,0.6702224,-0.0012563541778945364,0.2,0.0,2060,0.0010570574,,
,,425000,,,,229.7352420926094,-1.3600308272987605,0.00025,43.11300277709961,0.87457705,-0.013485240515728946,0.2,0.15,2070,0.012166523,1654.8,290.8632507324219
208,433,425984,982,1655.51,675.7444458007812,,,,,,,,,,,,
209,435,428032,983,1655.51,675.7444458007812,261.46155126094817,-1.3598192375153304,0.00025,58.2923469543457,0.78013813,-0.006605123681947589,0.2,0.041650390625,2080,0.007895172,,
210,436,430080,984,1626.19,676.5584106445312,213.7384525179863,-1.3583322644233704,0.00025,54.613059997558594,0.47705305,-0.004880148891970748,0.2,0.0150390625,2090,0.005650095,,
211,438,432128,985,1622.65,680.3214721679688,331.51802333593366,-1.357230555266142,0.00025,26.130420684814453,0.7505363,-0.0022447138137067666,0.2,0.001220703125,2100,0.0021230937,,
212,440,434176,986,1597.98,696.96875,228.09996993541716,-1.365154267475009,0.00025,93.58648681640625,0.7757402,-0.005068232457415433,0.2,0.0365234375,2110,0.0056349663,,
213,441,436224,987,1597.98,696.96875,398.16638827323914,-1.3499982871115208,0.00025,85.76941680908203,0.5667224,-0.0029364068279392084,0.2,0.0,2120,0.0030663488,,
214,443,438272,988,1596.33,702.391357421875,19.72717404216528,-1.3766688250005246,0.00025,3.141577959060669,-2.3202045,-0.00537996811181074,0.2,0.07998046875,2130,0.0099968435,,
215,445,440320,989,1586.59,713.2669677734375,193.12036583423614,-1.364677845314145,0.00025,33.78921127319336,0.42881095,-0.0011320603720378132,0.2,0.0,2140,0.0008926482,,
216,446,442368,989,1609.34,706.24169921875,204.67426571846008,-1.3618577323853969,0.00025,133.7418670654297,0.19684035,-0.0021515705047931988,0.2,0.002099609375,2150,0.0037456863,,
217,448,444416,990,1609.34,706.24169921875,99.94797323942184,-1.3555689290165902,0.00025,17.261882781982422,0.7150871,-0.005736554308532505,0.2,0.045263671875,2160,0.0065503074,,
218,450,446464,991,1638.51,717.2305297851562,179.65670051574708,-1.3617439247667789,0.00025,36.495452880859375,0.79358053,-0.007739522754854988,0.2,0.071875,2170,0.008335231,,
219,451,448512,992,1617.47,733.1685791015625,174.3054515361786,-1.3459938634186983,0.00025,53.49264144897461,0.90232414,-0.005952891609922517,0.2,0.014111328125,2180,0.005218082,,
,,450000,,,,144.41565818190574,-1.358509935811162,0.00025,13.143878936767578,0.5626872,-0.0024396116656134836,0.2,0.026318359375,2190,0.0071961456,2163.9,274.8517761230469
220,458,450560,983,1606.68,728.587646484375,,,,,,,,,,,,
221,459,452608,984,1588.08,742.0870361328125,122.40017232894897,-1.3704011607915163,0.00025,20.036226272583008,0.22994119,-0.009277315873623593,0.2,0.0708984375,2200,0.00776606,,
222,461,454656,985,1563.63,752.6860961914062,524.6328301429749,-1.3407061986625195,0.00025,137.9201202392578,0.81634384,-0.003241472905574483,0.2,0.003759765625,2210,0.005705583,,
223,463,456704,986,1569.13,745.8533325195312,488.0715690612793,-1.3495652034878731,0.00025,259.2835388183594,0.6652512,-0.002099601284862729,0.2,0.00107421875,2220,0.0020656786,,
224,464,458752,987,1569.13,745.8533325195312,582.6749039173126,-1.3528662241995335,0.00025,132.45404052734375,0.7986473,-0.0027567088392970616,0.2,4.8828125e-05,2230,0.0020579994,,
225,466,460800,988,1596.62,745.277587890625,28.270707209780813,-1.356475607305765,0.00025,2.5195322036743164,-6.4023585,-0.003736482209933456,0.2,0.031689453125,2240,0.009109279,,
226,467,462848,989,1606.35,746.0833740234375,102.64644228219986,-1.3590177420526743,0.00025,18.415597915649414,0.861053,-0.004394069300906267,0.2,0.030078125,2250,0.0062235654,,
227,469,464896,989,1606.35,746.0833740234375,56.70496719181538,-1.3525492738932372,0.00025,16.010515213012695,0.80517167,-0.010567330820776988,0.2,0.0748046875,2260,0.009112672,,
228,471,466944,990,1590.69,752.0557250976562,77.05317270159722,-1.3569026306271552,0.00025,18.889692306518555,0.019046724,-0.008977436373243108,0.2,0.060791015625,2270,0.008387759,,
229,472,468992,991,1590.69,752.0557250976562,144.86576417684554,-1.3640451315790414,0.00025,21.8361873626709,0.7384776,-0.0011999599260889226,0.2,0.0,2280,0.0012423927,,
230,474,471040,992,1604.01,746.6322631835938,172.58377372026445,-1.3604479812085628,0.00025,42.088348388671875,0.24829131,-0.0035643291361338925,0.2,0.002880859375,2290,0.004656973,,
231,476,473088,993,1629.35,742.2228393554688,109.7030147075653,-1.3589659716933966,0.00025,19.897342681884766,0.7103903,-0.0010979932092595845,0.2,0.000341796875,2300,0.0025601666,,
,,475000,,,,35.87241892516613,-1.3615638125687837,0.00025,5.250825881958008,0.22581065,-0.005646382314444054,0.2,0.050634765625,2310,0.005608687,2038.3,642.468994140625
232,482,475136,985,1622.42,730.858154296875,,,,,,,,,,,,
233,483,477184,986,1628.92,740.6392211914062,395.24120383262635,-1.3566979005932809,0.00025,98.6904067993164,0.73433876,-0.0007931162013846915,0.2,0.0,2320,0.0004566226,,
234,485,479232,987,1654.97,755.9757080078125,201.8594568490982,-1.3644371584057808,0.00025,67.20967102050781,0.6790602,-0.0022224913278478197,0.2,0.000390625,2330,0.004644029,,
235,487,481280,988,1672.53,740.7340698242188,239.23992433547974,-1.3636099316179753,0.00025,49.12602615356445,0.7739243,-0.005914286299957894,0.2,0.045166015625,2340,0.0062174397,,
236,488,483328,988,1645.33,737.7073974609375,62.312053713202474,-1.370506888628006,0.00025,9.005707740783691,-0.18925464,-0.001377191414940171,0.2,0.00107421875,2350,0.0015247273,,
237,490,485376,989,1674.17,747.271484375,277.1984974861145,-1.3703261844813823,0.00025,66.76104736328125,0.48800582,-0.0011542530482984148,0.2,0.0,2360,0.0004022487,,
238,491,487424,990,1666.58,759.0550537109375,277.9856837272644,-1.3656148970127107,0.00025,138.95193481445312,0.3856253,-0.0005124934046762064,0.2,0.0,2370,0.00035650496,,
239,493,489472,991,1631.24,764.599853515625,326.4976011991501,-1.3579745903611182,0.00025,92.31513214111328,0.8096893,-0.0047802917310036715,0.2,0.01630859375,2380,0.0045590135,,
240,495,491520,992,1631.24,764.599853515625,324.94832649230955,-1.3522977154701947,0.00025,86.55309295654297,0.8486082,-0.004010822713462403,0.2,0.005712890625,2390,0.0053528287,,
241,496,493568,993,1631.24,780.664794921875,219.7237163424492,-1.3704308159649372,0.00025,38.82876205444336,0.5199269,-0.0037831476613064295,0.2,0.019287109375,2400,0.007199535,,
242,498,495616,994,1645.83,772.8800048828125,353.83165590763093,-1.3651846382766961,0.00025,103.12702178955078,0.7050125,-0.0041336776208481755,0.2,0.015576171875,2410,0.0063220663,,
243,500,497664,995,1637.06,781.1387329101562,183.490296459198,-1.3698686722666025,0.00025,84.56121826171875,0.67546916,-0.004759505259426078,0.2,0.018310546875,2420,0.007741417,,
244,501,499712,995,1637.06,781.1387329101562,379.2969353199005,-1.367886669933796,0.00025,134.37454223632812,0.74925566,-0.0017380200253683143,0.2,0.000634765625,2430,0.0017053199,,
,,500000,,,,56.539180618524554,-1.3711802463978529,0.00025,20.342632293701172,0.26507777,-0.007842033794440794,0.2,0.0638671875,2440,0.0114563,2194.3,148.58209228515625
245,508,501760,987,1637.05,784.9306030273438,,,,,,,,,,,,
